content,qtd_friends,qtd_reviews,qtd_photos,rating,user_has_photo,fake_review
Opções simples de hamburgueres mas sempre bem preparados. O atendimento é super rápido apesar de estar sempre cheio e o preço é bem honesto.,43,8,9,5,True,True
"hamburguer gostoso com preço justo! Não fique só no de carne: o hamburguer de calabresa e o vegetariano com adicional de bacon são incríveis. Melhores dias pra ir são de terça a quinta, sexta e sábado é muito cheio.

dica esperta: eles vendem um brownie delicioso e baratinho no caixa, ótima pedida para a sobremesa ;)",86,6,6,5,True,True
"Hamburguer e cerveja barata em ambiente descontraído
Tão descontraído que vc come e bebe que nem cavalo... em pé!",41,4,0,5,True,True
O hamburguer vegetariano é o melhor que já provei...e com preço justo!!!,18,1,0,5,True,True
"Hambúrguer perfeito , cerveja deliciosa, preço digno e toda vibe positiva de uma noite na rua!",11,7,0,5,True,True
"Melhor hambúrguer de Curitiba, eatability perfeita, bom barato e despretensioso! Para comer com uma mão em pé!",10,3,2,5,True,True
"não acredito que ainda não tinha feito resenha do meu hambúrguer preferido no mundo todo! 

se pudesse, iria todos os dias e ainda arrasto todos os meus amigos pra lá e eles também viciam.

o hambúrguer é muito saboroso e amo a maionese deles! normalmente peço o de carne (R$ 10,00) com adicional de bacon (R$ 2,00, mas nas quartas-feiras é free!), mas um amigo me apresentou a versão vegetariana que o hambúrguer parece um bolinho empanado de vegetais e achei muito bom! se você não for vegetariano, peça o adicional de bacon! rs! fica muito bom!

o ambiente é bem descontraído. tem pouquíssimas mesas. a vibe é comer em pé na rua mesmo. 

o chopp é sempre gelado e a cerveja pale ale que eles produziram com a fucking beer é ótima!",80,55,494,5,True,True
"É tão bom e tão barato que só uma coisa define: Whatafuck is this burguer!

Provem a cerveja deles também, muito bom!",8,5,0,5,True,True
"Do mesmo chefe do giola, não existia forma de ser um hambúrguer ruim. Simples, muito barato, impecável e no melhor estilo comida de rua. A hamburgueria wtf é um lugar bem frequentado e descolado",16,9,1,5,True,True
"A proposta é excelente: hambúrguer artesanal bom e barato (R$ 10) e chopps excelentes de marcas como Colorado, Gauden Bier e outros, com opções pilsen, stout, IPA, APA. A idéia é pedir no balcão e comer em pé na movimentada calçada da Vicente Machado enquanto curte com os amigos. A partir do fim da tarde, o lugar é ponto de encontro para quem procura um lugar descolado para um happy hour. Os atendentes são super simpáticos e avisam com um megafone quando os sanduíches, que descem por um tobogã, ficam prontos.",47,12,55,5,True,True
"Hamburguer bem servido para um preço para lá de honesto (R$10,00). O hamburguer é suculento e temperado na medida certa. Se você ainda não provou, recomendo conhecer e saborear um  sanduba de responsa.",4,7,9,4,True,True
"Despretensioso, preço justo, galera simpática, cara na rua, gente descolada. O hambúrguer sai rápido, carne molhadinha e chopp gelado. Ótimo pra um happy hour.",31,18,9,4,True,True
"Adoro ir no WTF pois gosto muito da vibe de ficar tomando um chopp e trocando uma idéia com os amigos na rua. Quando bate aquela fome, tem um hamburguer delicioso (com uma cebola roxa saborosíssima no meio) por apenas 10 pilas!!",0,9,1,4,True,True
"Hambúrguer super aprovado, bem feito, saboroso e com preço super honesto. O burguer da minha amiga demorou uma vida pra vir, veio errado, mas quando trouxeram, deram uma cortesia, pediram desculpas e ela ainda ganhou um abraço! =)",5,2,2,4,True,True
"Preciso justo por um hamburger gostoso e suculento! Vale muito a pena pra quem procura um local descontraido para além de comer, beber com os amigos!",0,12,1,4,False,True
Gostei muito da comida e do ambiente! Super bem localizado e alto astral,0,1,0,5,True,True
"Show de lugar! volto la sempre, galera animada em volta, excelente pra happy hour",0,3,0,5,True,True
"Hambúrguer delicioso!
Chopp geladinho! 
Atendimento atencioso e descontraído! 

Atenção turistas: é um lugar para comer em pé conversando com a galera na calçada! E é justamente isso que deixa tudo ainda melhor!",29,21,0,5,True,True
"É um lugar descontraído, com um hambúrguer delicioso. Nao é um bar para sentar e conversar e pedir drinks, e sim um hambúrguer para comer no caminho, mas se você gosta pode chamar uns amigos e ficar pelos bares perto. Costuma estar muito cheio e os atendentes são simpáticos.",0,5,0,5,False,True
"Sempre peço o hamburguer de carne com adicional de bacon. Muito bom! Ótimos chopps, e preço justo.",6,15,8,5,True,True
"Passei para um café rápido, mas se esqueceram duas vezes do meu pedido. Saí depois de 20 minutos sem café.
O wifi não funcionava, o que piorou a espera.",2,2,0,2,True,True
"Ontem 04.02.11, estive na confeitaria do famoso chef Fabiano Marcolini, o calor lá dentro estava insuportável, o atendimento péssimo, com funcionários atrapalhados. nessa confusão precisei levar duas crianças ao banheiro, fiquei surpresa, com a falta de higiene e sujeira , inclusive as crianças reclamaram...
Ah e o preço... de duas empanadas e duas tortinhas... R$ 27,00 , este lugar pra mim, já era...",0,1,0,1,False,True
"Serviço muito bom com atendentes bem atenciosos. Comida de excelente qualidade e com preço justo. Alguns itens estavam em falta no dia que eu fui, infelizmente.",0,4,0,4,True,True
Ótimo pub para quem aprecia chopp artesanal de qualidade!!! Uma das melhores opções em Curitiba.,19,6,2,5,True,True
"Certamente um dos melhores lugares para quem gosta de Chopp Bom em Curitiba. Conta com 32 torneiras com choppes diferentes, servidos em dois tamanhos a maioria. sendo alguns deles importados e outros produzidos na casa. pode-se fazer sua própria cerveja com os amigos na cervejaria existente no local. Happy Hour vale a pena! Petiscos bons para acompanhar.",8,2,0,5,True,True
"O bar hoje é referência para quem gosta de craft beer. Sem dúvida é um dos melhores de Curitiba do gênero. Além de você poder ir lá para tomar uma cerveja de verdade com os amigos, é possível também você produzir a sua própria cerveja. Em torno de duas vezes ao ano o hop faz eventos maiores que são sempre muito bem frequentados, tem muita cerveja e música boa.",62,4,0,5,True,True
"Infelizmente acabei indo em um dia que estava garoando/chovendo. Quando a garoa estava fina, tudo bem, ficamos na grama. Agora quando a chuva engrossou, corremos para dentro do local e... ele estava lotado, não havia espaço pra ninguém circular, muitas mesas, muita gente. Achei muito bacana o ambiente e a decoração, porém em questão de infraestrutura fez MUITA falta uma cobertura maior e reforçada do lado de fora pra abrigar o pessoal em caso de chuva. Em questão de preço, me traumatizou pagar R$20 em um litrão de cerveja. Saí de lá depois de 1h e fui pra outro lugar onde paguei menos da metade do valor no mesmo litrão. Curti o lugar mas o preço não compensou.",6,9,1,2,True,True
"O Choripan de pernil com provolome continua sendo o melhor,  o bar é ótimo pra vir num dia de tempo firme e ficar na área externa com os amigos",86,6,6,5,True,True
"Melhores dias para ir: domingos a tarde com muito sol tomando uma Patagônia bem gelada :) o preço é ótimo, porém nunca comi nada para dizer da alimentação! Mas ir de dia é a melhor coisa",37,40,19,5,True,True
"Fui no lasanta no dia 06-09 com minha esposa.
Achei o ambiente muito interessante e agradável
A comida é barateza e saborosa!",0,3,0,4,True,True
"boa comida (cardapio mexicano), cerveja na faixa de preço. Ideal para um esquenta antes da balada. Um dos melhores Burritos da cidade (há contradições).",3,3,0,4,True,True
"Difícil avaliar locais no momento em que eles vão de encontro com sua personalidade.

Ideal pra quem gosta de gente. O ambiente fica muito agradável com a imensidão de pessoas se divertindo na rua com simplicidade. Uma bera e vários amigos. Do que mais precisamos?",53,5,1,4,True,True
a comida é uma delícia!,68,11,1,4,True,True
"Local bacanudo, ótimas opções de cervejas, comida boa e que fica pronta quase que de forma instantanea, quase mágica.",10,1,0,4,True,True
"O lugar perfeito pra matar aquela lara ao melhor estilo mexicano...burrito, taco, e bera gelada...pra comer de pé na calçada!",9,11,2,5,True,True
"Melhor bar de rua de Curitiba e ponto final! Comida muito boa elaborada pelo Rithi , pelo Felipe e pelo Nego! Os caras são fofa!",16,6,3,5,True,True
melhor lugar da cidade,102,8,5,5,True,True
"Compro sempre pelo iFood e em nenhuma das vezes o restaurante entregou a NOTA FISCAL. Dessa forma não consigo fazer reembolso dessa despesa.
O telefone de contato não funciona.",12,1,0,1,True,True
"Os lanches são maravilhosos, grandes, acompanhados com batata, onion rings ou mandioca. Vários rótulos de cerveja, sempre trincando, preço bom. Sobremesas, quentão, brownie, brigadeiro, tem de tudo. Poderia facilmente ser a melhor hamburgueria de Curitiba devido à qualidade e aos preços super baixos e honestões. O espaço físico é bem limitado, lá é bem apertadinho mas vale a pena ir e esperar (caçar) uma mesa pra comer. Seria muito bacana eles implementarem um sistema de lista de espera pras mesinhas. Vou há cerca de 5 ou 6 anos no Rocka (que agora virou Carniceria Rock'a) e nunca me decepcionei com nada, nem com atendimento, nem com os lanches, nem com o preço. As meninas que atendem são super simpáticas, solícitas e competentes, o lanche chega rápido na mesa. Confesso que a troca do nome pra Carniceria Rock'a e algumas mudanças que anunciaram no cardápio e preços me deixaram com o pé atrás, ainda não fui lá desde as mudanças, mas estou curiosa e ansiosa pra conferir.",6,9,1,5,True,True
Hambúrgueria Boa pra Carvalho!!! Localizada na Trajano Reis e muito bem comandada pelo Vicentao e familiares!,16,6,3,5,True,True
"OK, o lanche é bom e bem servido,
mas esperar 58 minutos para receber o pedido não dá! (Sim, eu sei que foram exatamente 58 minutos pois fiz check-in logo depois de fazer o pedido e pude ver o horário exato).
Desorganizado, garçons estilo ""fico olhando para qualquer lado menos para as mesas"", e a gerente (dona?) conversando com as amigas no caixa sem se preocupar com o caos. As bebidas só chegaram depois de 20 minutos, e só porque reclamamos (imagino que se não fosse assim chegariam junto com a comida).
Talvez no passado algo tão pouco profissional fizesse sucesso por aqui. Hoje já não. Há várias boas hamburguerias pela cidade para fazer concorrência.",34,1,0,2,True,True
"O Angus Palha que tem batata palha e catupiry é muito bom! Os pratos são bem servidos e a batata rústica que acompanha é o diferencial da casa, já o preço é um pouco acima da média, mas não grandes coisas. O lugar é pequeno e está sempre lotado por isso os pedidos demoram um pouco e chegue cedo se não quiser esperar por lugar.",9,3,0,4,True,True
"Amo amo amo e amo. Milhões de opções de hambúrguer, servido de um jeito especial dentro de uma caixinha rústica. Tem também bolinhas de tapiocas fritas substituindo a batata, além de ser diferente é muito bom. O lugar e lindo, apesar de ser um pouco longe para mim. O único problema do lugar é que ele é pequeno, e está sempre lotado, a fila de espera tende a demorar uns 50 minutos, e em uma situação bem chata que estava com meus amigos, a moça da entrada perguntou se nós tínhamos terminado pois havia uma família com bebê aguardando na fila, não deu nem vontade de comer sobremesa. Tirando isso sempre foi ótimo.",2,9,0,4,True,True
"Eu acredito que seja o melhor hambúrguer de Curitiba. Todas as vezes que fui, fui muito bem atendido, não tive decepções com os pedidos. O valor é também muito aceitável. O único problema é a espera, principalmente na burguer fest",16,9,1,5,True,True
"hamburguer generoso, quase não venci comer o lanche inteiro!! mas vale a pena, batata rústica, bem preparado e vem numa caixinha de madeira que parece uma caixa de frutas",9,11,2,5,True,True
A experiência de estar no local em si vale mais que a comida e bebida. O ambiente é incrível mas os drinks que bebi não estavam bons e os hamburgueres são bem regulares,43,8,9,3,True,True
